variant,case_id,complexity,category,P@5,R@5,F1@5,nDCG@5,MAP,MRR,rank_changed_at5,mean_abs_score_delta,n_detected_problems,h2l_mean_top5
w/o Negation Gate,SUBSTANCE_005,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,False,0.17180148783026053,3,1.2075304499999997
w/o Negation Gate,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.023857414795964958,1,0.41113248799999996
w/o Negation Gate,NCD_002,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,False,0.04188350804615866,1,0.666456546
w/o Negation Gate,NCD_003,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.4,0.6666666666666666,0.5,0.6508205185601091,0.5435897435897435,1.0,True,0.9143407666599123,5,4.597792461999999
w/o Negation Gate,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,False,0.9412336271092587,4,4.934862138
w/o Negation Gate,NCD_005,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.03143132304019638,1,0.39927956
w/o Negation Gate,NCD_006,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.01567514458152105,1,0.30397217
w/o Negation Gate,NCD_007,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.46499843897374754,4,2.5196928620000003
w/o Negation Gate,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.2219845976141361,2,1.6715887220000003
w/o Negation Gate,NCD_009,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.029429602358446737,1,0.385999
w/o Negation Gate,NCD_010,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.39436639785040933,4,2.45133581
w/o Negation Gate,HIV_TB_001,moderate,ผู้ป่วยเอดส์และวัณโรค,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.32032706013565865,3,2.169674414
w/o Negation Gate,HIV_TB_002,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.438945164370085,3,2.413825004
w/o Negation Gate,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03574292115307127,1,0.47739895999999993
w/o Negation Gate,HIV_TB_004,moderate,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08592909745010986,2,0.71914494
w/o Negation Gate,HIV_TB_005,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,1.2947683196590085,6,7.915791636
w/o Negation Gate,BEDRIDDEN_001,complex,เคสติดเตียงไร้ญาติ,0.4,0.3333333333333333,0.3636363636363636,0.5531464700081437,0.7271825396825397,1.0,False,0.9947155348173852,5,4.936169798
w/o Negation Gate,BEDRIDDEN_002,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.591309400864672,3,3.3335195659999997
w/o Negation Gate,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.15515392966656394,3,1.10142929
w/o Negation Gate,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.158718680429648,4,5.0255632
w/o Negation Gate,BEDRIDDEN_005,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.4344005497288431,4,2.3163863279999997
w/o Negation Gate,BEDRIDDEN_006,simple,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08301771596876041,2,0.7522317040000001
w/o Negation Gate,BEDRIDDEN_007,complex,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.8730643365357202,6,9.408853513999999
w/o Negation Gate,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.4779273524506326,3,2.7736990219999997
w/o Negation Gate,BEDRIDDEN_009,moderate,เคสติดเตียงไร้ญาติ,0.4,1.0,0.5714285714285715,0.8503449055347546,0.7,1.0,False,0.11939991174545238,2,0.956364364
w/o Negation Gate,BEDRIDDEN_010,complex,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.8522611714359531,5,4.15521025
w/o Negation Gate,REHAB_001,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.20260294482557395,3,1.3518512800000002
w/o Negation Gate,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.11567574801814871,2,1.0101793120000002
w/o Negation Gate,REHAB_003,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.3345621012718153,5,2.14275946
w/o Negation Gate,REHAB_004,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.4,1.0,0.5714285714285715,0.8772153153380493,0.75,1.0,False,0.05539504885592346,2,0.53258691
w/o Negation Gate,REHAB_005,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.07407854875828164,2,0.6455320280000001
w/o Negation Gate,FINANCE_001,simple,เคสปัญหาด้านการเงิน,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.10256653410025006,3,0.8237229599999999
w/o Negation Gate,FINANCE_002,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,False,0.08776673112476015,2,0.8364514960000001
w/o Negation Gate,FINANCE_003,moderate,เคสปัญหาด้านการเงิน,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5797556524415781,8,3.654605418
w/o Negation Gate,FINANCE_004,simple,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,False,0.055519384916388075,2,0.5343500179999998
w/o Negation Gate,FINANCE_005,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.2216931216931217,0.14285714285714285,False,0.23174143002044623,4,1.569494166
w/o Negation Gate,LOVE_001,simple,เคสปัญหาด้านความรัก,0.2,0.3333333333333333,0.25,0.2960819109658652,0.2888888888888889,0.5,False,0.12901973527192906,2,1.1139547600000002
w/o Negation Gate,LOVE_002,moderate,เคสปัญหาด้านความรัก,0.6,0.75,0.6666666666666665,0.7903299296767691,0.8928571428571428,1.0,False,0.09923160043121158,2,0.8214317120000001
w/o Negation Gate,LOVE_003,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.29663377772138994,4,1.9916714240000002
w/o Negation Gate,LOVE_004,simple,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.023295141822335108,1,0.40211397
w/o Negation Gate,LOVE_005,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.28369874973132525,4,1.9216225220000003
w/o Negation Gate,FAMILY_001,moderate,เคสปัญหาครอบครัว,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.505631798305846,4,3.351223172
w/o Negation Gate,FAMILY_002,complex,เคสปัญหาครอบครัว,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.22305081586113168,4,1.525117848
w/o Negation Gate,FAMILY_003,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.017676625310407815,1,0.332079588
w/o Negation Gate,VIOLENCE_001,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.4,1.0,0.5714285714285715,0.9197207891481876,0.8333333333333333,1.0,False,1.0808411655033643,5,5.6355797260000005
w/o Negation Gate,VIOLENCE_002,moderate,เคสประสบปัญหาถูกกระทำความรุนแรง,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.29428615504174505,4,1.899057218
w/o Negation Gate,VIOLENCE_003,moderate,เคสประสบปัญหาถูกกระทำความรุนแรง,0.4,0.6666666666666666,0.5,0.6713860725233041,0.5714285714285714,1.0,False,0.3243830925447293,3,1.9615740920000004
w/o Negation Gate,VIOLENCE_004,simple,เคสประสบปัญหาถูกกระทำความรุนแรง,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04782551850157313,0,0.030452145999999996
w/o Negation Gate,VIOLENCE_005,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.8,0.8,0.8000000000000002,0.7364185288376675,0.8766666666666666,1.0,False,0.03338080800995244,1,0.48193897999999996
w/o Negation Gate,CHILD_001_PAR_01,moderate,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,False,0.0716412975129566,2,0.66213178
w/o Negation Gate,CHILD_002_PAR_01,complex,เด็กและเยาวชน,0.8,0.8,0.8000000000000002,0.5088013258915567,0.8509090909090908,1.0,False,0.3096410578897288,5,2.0042266300000002
w/o Negation Gate,CHILD_003_PAR_01,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0730936938468422,2,0.641768482
w/o Negation Gate,CHILD_004_PAR_01,moderate,เด็กและเยาวชน,0.4,0.5,0.4444444444444445,0.35753408824606947,0.6659090909090909,1.0,False,0.16739921399754495,3,1.237620642
w/o Negation Gate,CHILD_005_PAR_01,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04987471005317376,0,0.029557706
w/o Negation Gate,ELDER_003_PAR_01,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.06790353638211909,2,0.6034824179999999
w/o Negation Gate,ELDER_004_PAR_01,complex,ผู้สูงอายุ,0.6,0.42857142857142855,0.5,0.6843515475204855,0.7408686551543695,1.0,False,2.190004512427092,10,10.790295084
w/o Negation Gate,ELDER_007_PAR_01,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05026799668215699,0,0.031161605999999998
w/o Negation Gate,ELDER_008_PAR_01,complex,ผู้สูงอายุ,0.4,0.5,0.4444444444444445,0.4232448892278954,0.42658730158730157,0.3333333333333333,False,0.8399551526786249,6,4.885547166
w/o Negation Gate,ELDER_010_PAR_01,complex,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.2939178924549344,3,1.9885617439999996
w/o Negation Gate,DISABLED_001_PAR_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.09229972437381355,2,0.7993158499999999
w/o Negation Gate,DISABLED_002_PAR_01,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.06954973496892819,2,0.6255802239999999
w/o Negation Gate,DISABLED_003_PAR_01,complex,คนพิการ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.5769230769230769,1.0,False,0.02447024081520215,1,0.355953184
w/o Negation Gate,DISABLED_004_PAR_01,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.12692307692307692,0.1,False,0.09960644685585036,2,0.8385609939999998
w/o Negation Gate,DISABLED_005_PAR_01,simple,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.18149872549920137,3,1.32176843
w/o Negation Gate,DISABLED_006_PAR_01,moderate,คนพิการ,0.4,0.6666666666666666,0.5,0.819876640193745,0.5499999999999999,1.0,False,0.5688967667847056,4,3.289229172
w/o Negation Gate,DISABLED_007_PAR_01,complex,คนพิการ,0.8,0.8,0.8000000000000002,0.9129675424759451,0.8314285714285713,1.0,False,0.6202571964275493,8,3.8023526199999997
w/o Negation Gate,DISABLED_008_PAR_01,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.040452712848577835,1,0.47808149999999994
w/o Negation Gate,DISABLED_009_PAR_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.10877655751775396,2,0.9649875480000002
w/o Negation Gate,DISABLED_010_PAR_01,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.3097707459558098,4,1.8337358160000001
w/o Negation Gate,HOMELESS_002_PAR_01,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.43067655807339306,0.25,0.25,False,0.09821593725201176,2,0.818916782
w/o Negation Gate,MENTAL_001_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6097426926720908,0.5682539682539682,1.0,False,0.5638034271938841,4,3.728835342
w/o Negation Gate,MENTAL_003_PAR_01,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.030166386011155785,1,0.42322748799999993
w/o Negation Gate,MENTAL_008_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.7350436696913742,7,4.499153762
w/o Negation Gate,MENTAL_010_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.23367425085057436,4,1.5657640039999998
w/o Negation Gate,SUBSTANCE_002_PAR_01,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.237971184403488,7,7.160363401999999
w/o Negation Gate,SUBSTANCE_003_PAR_01,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03181371976717816,1,0.41316701800000005
w/o Negation Gate,NCD_001_PAR_01,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.024438036236430496,1,0.419696072
w/o Negation Gate,NCD_009_PAR_01,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.02943321423809692,1,0.38592975799999996
w/o Negation Gate,NCD_010_PAR_01,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5726800234635834,5,3.477027118
w/o Negation Gate,HIV_TB_005_PAR_01,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.7707737088035161,5,4.9344550819999995
w/o Negation Gate,BEDRIDDEN_006_PAR_01,simple,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.023484660986529925,1,0.43193658599999996
w/o Negation Gate,BEDRIDDEN_010_PAR_01,complex,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.18805258069444622,2,1.388911232
w/o Negation Gate,REHAB_001_PAR_01,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.19498910227431282,3,1.3252711199999998
w/o Negation Gate,REHAB_003_PAR_01,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6428571428571428,1.0,False,0.20014004050276618,4,1.342135954
w/o Negation Gate,REHAB_004_PAR_01,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.4,1.0,0.5714285714285715,0.8772153153380493,0.75,1.0,False,0.05491745398826682,2,0.52928957
w/o Negation Gate,REHAB_005_PAR_01,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.02041719174035341,1,0.32813239399999994
w/o Negation Gate,FINANCE_001_PAR_01,simple,เคสปัญหาด้านการเงิน,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.10368932744414044,3,0.831681348
w/o Negation Gate,FINANCE_002_PAR_01,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.07080467990659865,2,0.68048593
w/o Negation Gate,FINANCE_003_PAR_01,moderate,เคสปัญหาด้านการเงิน,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.20415626018186364,4,1.3994317219999999
w/o Negation Gate,LOVE_005_PAR_01,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2387954837810232,4,1.6526533020000003
w/o Negation Gate,FAMILY_001_PAR_01,moderate,เคสปัญหาครอบครัว,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.50737162537067,4,3.5075174419999997
w/o Negation Gate,FAMILY_002_PAR_01,complex,เคสปัญหาครอบครัว,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.22106927477072766,4,1.515598438
w/o Negation Gate,FAMILY_003_PAR_01,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05207978754088103,0,0.030429259999999996
w/o Negation Gate,CHILD_003_ESC_01,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.07319734574442407,2,0.642380764
w/o Negation Gate,ELDER_001_ESC_01,complex,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03177874549959668,1,0.41005807600000005
w/o Negation Gate,ELDER_003_ESC_01,complex,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08806708514082633,2,0.76807439
w/o Negation Gate,ELDER_007_ESC_01,complex,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04855508994038489,0,0.030732341999999996
w/o Negation Gate,DISABLED_001_ESC_01,complex,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08834535667017779,2,0.767319324
w/o Negation Gate,DISABLED_005_ESC_01,complex,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.2413279286370993,3,1.6310229020000002
w/o Negation Gate,DISABLED_009_ESC_01,complex,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.09214242674638708,2,0.803893572
w/o Negation Gate,HOMELESS_003_ESC_01,complex,คนเร่ร่อน/ไร้ที่อยู่,0.4,0.6666666666666666,0.5,0.7653606369886217,0.7916666666666666,1.0,False,0.18730583567757014,4,1.310651144
w/o Negation Gate,MENTAL_003_ESC_01,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.027134264632526307,1,0.38124923
w/o Negation Gate,MENTAL_007_ESC_01,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03522888724839165,1,0.473917016
w/o Negation Gate,CHILD_002_SIM_01,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04711087332017431,0,0.031068912000000004
w/o Negation Gate,CHILD_005_SIM_01,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0486809954421236,0,0.029614604
w/o Negation Gate,ELDER_004_SIM_01,simple,ผู้สูงอายุ,0.2,0.3333333333333333,0.25,0.23463936301137822,0.27136752136752135,0.3333333333333333,True,0.04519348541341765,0,0.030176364
w/o Negation Gate,ELDER_008_SIM_01,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.07673846767048036,0,0.03013534
w/o Negation Gate,ELDER_010_SIM_01,simple,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.08603515894309889,0,0.03113127
w/o Negation Gate,DISABLED_003_SIM_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04455674549540396,0,0.030547407999999998
w/o Negation Gate,DISABLED_007_SIM_01,simple,คนพิการ,0.2,0.5,0.28571428571428575,0.38685280723454163,0.39285714285714285,0.5,True,0.04720857893949622,0,0.030820122
w/o Negation Gate,HOMELESS_002_SIM_01,simple,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,True,0.036642581242552964,0,0.030239815999999996
w/o Negation Gate,HOMELESS_005_SIM_01,simple,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,True,0.03973980717523305,0,0.031339352
w/o Negation Gate,MENTAL_002_SIM_01,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.07357744217470936,0,0.030789564
w/o Negation Gate,ADV_001,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.004635034162177282,1,0.08056657999999998
w/o Negation Gate,ADV_002,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0003586221178529744,2,0.001866918
w/o Negation Gate,ADV_003,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0015693277285398286,1,0.025188012
w/o Negation Gate,ADV_004,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.004194296811179114,1,0.078672172
w/o Negation Gate,ADV_005,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0.0034751284583951505,1,0.045972264000000006
w/o Negation Gate,NEG_SH_POS,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6366824387328317,0.7678571428571428,1.0,False,0.06921070916950717,1,0.719604128
w/o Negation Gate,NEG_SH_NEG,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0022672300813710695,1,0.064148978
w/o Negation Gate,NEG_SM_POS,simple,เคสปัญหาด้านการเงิน,0.6,0.75,0.6666666666666665,0.75369761125927,0.6810897435897436,1.0,False,0.04441353967163509,2,0.32360419
w/o Negation Gate,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.017931120647571498,2,0.129466014
w/o Negation Gate,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.003009254614339777,2,0.015523636000000002
w/o Negation Gate,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.00107474224948847,1,0.007837064
w/o Negation Gate,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.4,0.4,0.4000000000000001,0.5052077707304854,0.6055555555555554,1.0,False,0.35578923721269706,3,2.5316737419999997
w/o Negation Gate,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.0,0.0,0.0,0.0,0.0,0.0,False,0.19442781367870776,4,1.291092608
w/o Negation Gate,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.11143968130264595,5,0.6274364259999999
w/o Negation Gate,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.15615608297337966,6,0.9175760699999997
w/o Negation Gate,NEG_ML_POS,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.025213196451827482,3,0.16543829000000002
w/o Negation Gate,NEG_ML_NEG,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.07393549910504402,4,0.495498222
w/o Negation Gate,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.6,0.75,0.6666666666666665,0.8318724637288826,0.8928571428571428,1.0,False,0.9692811714068553,5,5.1540833720000006
w/o Negation Gate,NEG_LH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.0,0.0,0.0,0.0,0.0,0.0,False,0.02802615843889866,3,0.179421204
w/o Negation Gate,NEG_LM_POS,complex,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.18560606060606064,0.125,False,0.41360556402431836,6,2.4839482560000006
w/o Negation Gate,NEG_LM_NEG,complex,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,True,0.020093820593210892,0,0.030973406
w/o Negation Gate,NEG_LL_POS,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6083503145808952,4,3.09268593
w/o Negation Gate,NEG_LL_NEG,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.40764570881847856,5,2.024623138
w/o Negation Gate,NEG_SH_POS_V2,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.6,0.75,0.6666666666666665,0.8318724637288826,0.875,1.0,False,0.05504246444272805,1,0.6720608479999999
w/o Negation Gate,NEG_SH_NEG_V2,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0015443035290122168,1,0.08310985
w/o Negation Gate,NEG_SM_POS_V2,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.011767923557084536,2,0.10688261000000002
w/o Negation Gate,NEG_SM_NEG_V2,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0033717703114446956,3,0.019721640000000002
w/o Negation Gate,NEG_SL_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.019038220651160752,0,0.030304622000000003
w/o Negation Gate,NEG_SL_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.014603990860919963,0,0.030000359999999997
w/o Negation Gate,NEG_MH_POS_V2,complex,เด็กและสตรี,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08479409742777105,3,0.6571887359999999
w/o Negation Gate,NEG_MH_NEG_V2,complex,เด็กและสตรี,0.0,0.0,0.0,0.0,0.0,0.0,False,0.06009037298888317,4,0.39296370399999997
w/o Negation Gate,NEG_MM_POS_V2,moderate,ปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.022146938665362256,4,0.13365096599999998
w/o Negation Gate,NEG_MM_NEG_V2,moderate,ปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0013201810362055962,2,0.007534034
w/o Negation Gate,NEG_ML_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.015018017250909876,2,0.134353104
w/o Negation Gate,NEG_ML_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0005576616771715034,1,0.007053378000000001
